link,title,description
https://www.bbc.com/news/world-australia-68974577,Watch: Mother of surfers slain in Mexico says ‘shine brighter’ in their memory,The mother of two Australian brothers killed in Mexico says “the world has become a darker place”.
https://www.bbc.com/news/world-us-canada-68973269,Key moments from Stormy Daniels' heated testimony,The BBC's Nada Tawfik looks at the biggest moments of the former adult-film star's time on the stand.
https://www.bbc.com/news/world-us-canada-68974210,US lawmaker uses voice assist app to address Congress,"Jennifer Wexton was diagnosed with progressive supranuclear palsy, which makes it difficult for her to speak."
https://www.bbc.com/news/world-us-canada-68924803,Video shows powerful storms tear though Oklahoma and Missouri,"Parts of the central US were hit by severe weather on Monday, killing one and leaving many without power."
https://www.bbc.com/news/articles/cqqn1r4plqxo,Brewdog boss James Watt steps down from CEO role,James Watt co-founded the Scottish brewery and pub group in Aberdeenshire in 2007.
https://www.bbc.com/news/articles/c0v0yw3rwg8o,Cybersecurity levy: Nigeria anger at new tax on money transfers,Some argue that the 0.5% cybersecurity levy on electronic transfers will push people back to using cash.
https://www.bbc.com/news/articles/cgxwpql2e82o,US revokes licences for sales of some chips to China's Huawei ,The move follows Huawei's release of an AI-enabled computer powered by a chip created by Intel.
https://www.bbc.com/news/articles/cjq54wn7d8yo,Taylor Swift Eras tour: 'Facebook did nothing about ticket scam',Some users had their accounts hacked and hijacked to sell fake tickets for the star's UK tour dates.
https://www.bbc.com/news/articles/cq5npdzj8dzo,Disney bets on sequels and password crackdown for profit growth,Boss Bob Iger says sequels are cheaper to make because they save on marketing costs.
https://www.bbc.com/news/world-asia-china-68681786,Can TikTok's owner afford to lose its killer app?,"Sell or be banned - TikTok's US operations, by some estimates, could fetch up to $100bn."
https://www.bbc.com/culture/article/20240508-kingdom-of-the-planet-of-the-apes-review-latest-instalment-is-the-definition-of-generic,Kingdom of the Planet of the Apes review: Latest instalment is 'the definition of generic',"While there are plenty of apes in action in Kingdom of the Planet of the Apes, the latest instalment lacks character development and a decent screenplay."
https://www.bbc.com/news/articles/cw4r2ddkj7mo,Eurovision 2024: Bambie Thug breaks Ireland's semi-final 'curse',"Some of the contest's most outlandish songs sail into the final, but there are tears for Australia."
https://www.bbc.com/news/entertainment-arts-68739398,Kendrick Lamar’s beef with Drake and J Cole explained,A seemingly innocuous lyric has erupted into a flurry of back-and-forth insults between the rappers.
https://www.bbc.com/news/articles/c9xz2302zw2o,Film director Sir Ridley Scott made a Knight Grand Cross,Sir Ridley's film Alien is known as one of the most influential science fiction films of all time.
https://www.bbc.com/news/entertainment-arts-68974040,Ian Gelder: Game of Thrones actor who played Kevan Lannister dies aged 74,"Gelder, who played Kevan Lannister in Game of Thrones, was diagnosed with cancer five months ago."
https://www.bbc.com/news/entertainment-arts-68830594,The Gathering: Channel 4 teen drama turns tables on toxic parents,A new Channel 4 series shows the impact smartphone culture has had on parents as well as children.
https://www.bbc.com/culture/article/20240503-salvador-dal-talks-about-his-iconic-very-aggressive-moustache,"Salvador Dalí talks about his iconic, 'very aggressive' moustache",In an exclusive BBC archive interview the Surrealist artist shared the secret behind the most famous moustache in the world.
https://www.bbc.com/sport/articles/c2vwyee2z0lo,Paris Olympics 2024: Torch arrives in France amid 'unprecedented security' - BBC Sport,"The Olympic flame arrives in Marseille amid an ""unprecedented level of security,"" 79 days before the opening ceremony of the Paris Games."
https://www.bbc.com/news/entertainment-arts-68425861,Eurovision 2024: When and where are the semi-finals and final taking place?,"The 68th Eurovision Contest semi-finals and final are taking place in Malmo, Sweden in May 2024."
https://www.bbc.com/news/science-environment-68921215,Climate change: World's oceans suffer from record-breaking year of heat,Every single day of the past 12 months has seen a new global sea temperature high for the time of year.
https://www.bbc.com/future/article/20240503-the-indigenous-women-fighting-mining-in-ecuadors-amazon,The all-female patrol guarding Ecuador's Amazon Rainforest,"The Yuturi Warmi, an Ecuadorian patrol group, vowed to protect their community's land in the Amazon Rainforest from pollution of extractive industries."
https://www.bbc.com/news/world-latin-america-68969337,Brazil: Images show devastating impact of Rio Grande do Sul floods,Aerial footage shows devastating scenes in Brazil as landslides and massive flooding kill dozens.
https://www.bbc.com/news/science-environment-68953523,"Tourist influx turns Windermere green, researchers say",New research links algal blooming at England's largest lake with increased visitor numbers
https://www.bbc.com/future/article/20240501-cicada-dual-emergence-brings-chaos-to-the-food-chain,,
https://www.bbc.com/news/uk-england-68847274,What makes ginger tom cats so adventurous?,"One expert believes it could be a ""Viking disposition"" making them fearless and more confident."
https://www.bbc.com/news/uk-england-68969349,'AI can help people keep physical jobs for longer',A company is using AI to help people with jobs that are physically demanding stay in work.
https://www.bbc.com/news/newsbeat-68979452,Shin Megami Tensei 5: JRPG joins Download Festival,"Organisers have described it as a ""unique experience"" to play the game on its launch weekend."
https://www.bbc.com/news/articles/cxe94vpx111o,Ofcom's aim to 'reset the net' to make it safe faces challenges,"Ofcom has taken a major step in setting out plans to protect children online, but hurdles remain."
https://www.bbc.com/news/articles/czrx13jj9p3o,Social algorithms must change to protect children - Ofcom,Social media firms like Instagram and TikTok will have to make changes to comply with new online safety laws.
https://www.bbc.com/news/articles/c72pqlgqe4jo,TikTok sues to block US law which could ban app,"TikTok said the measure was an ""extraordinary intrusion on free speech rights""."
https://www.bbc.com/news/world-68973448,Met Gala: BBC Verify examines fake Katy Perry AI-generated image,Fake pictures of Katy Perry and other artists at the Met Gala went viral on social media.
https://www.bbc.com/news/health-68977026,AstraZeneca to withdraw Covid vaccine,The firm said the decision was taken because of a decline in demand for the vaccine.
https://www.bbc.com/news/world-us-canada-68973924,Miss USA Noelia Voigt resigns title on mental health grounds,"Noelia Voigt said she believed in making decisions ""that feel best for you and your mental health""."
https://www.bbc.com/reel/video/p0hvp7vh/king-charles-one-year-since-the-coronation,King Charles: One year since the Coronation,How does King Charles III's Coronation year compare to that of his mother?
https://www.bbc.com/reel/video/p0hwd5ts/this-is-why-venus-is-bone-dry,This is why Venus is bone dry,"Venus once had oceans of water but today, it's bone-dry. Now, researchers know why."
https://www.bbc.com/reel/video/p0htvclc/the-rare-condition-that-makes-faces-appear-demonic-,The rare condition that makes faces appear 'demonic',"Thanks to one patient, we now have the most accurate insight into life through the eyes of people affected by it."
https://www.bbc.com/reel/video/p0hv0n83/where-do-your-old-mobile-phones-and-tvs-go-to-die-,Where do your old mobile phones and TVs go to die?,"Dandora sits on the outskirts of Nairobi, Kenya, and 800 tonnes of garbage is dumped on the site every day."
https://www.bbc.com/reel/video/p0hrt8d7/bbc-made-to-make-you-think,BBC: Made to make you think,Get in-depth reporting and live coverage from all perspectives. The BBC brings you the world's stories.
https://www.bbc.com/reel/video/p0gndvlg/mount-nemrut-turkey-s-mystical-stone-monoliths,Mount Nemrut: Turkey’s mystical stone monoliths,Christa Larwood climbs Mount Nemrut to learn more about a group of mystical stone monoliths.
https://www.bbc.com/reel/video/p0hrwngw/why-2024-s-cicada-bonanza-is-so-rare,Why 2024's cicada bonanza is so rare,This rare dual emergence of two different broods hasn't happened for 221 years.
https://www.bbc.com/reel/video/p0htxkvy/how-a-village-in-the-himalayas-was-entirely-relocated,How a village in the Himalayas was entirely relocated,"As the river dried up, life in Samdzong became impossible. So the locals built a new village from scratch."
https://www.bbc.com/reel/video/p0hv591s/ai-v-the-mind-who-has-the-edge-,AI v The Mind: Who has the edge?,"In a new series, we will test the limits of the latest AI technology by pitting it against human experts."
https://www.bbc.com/reel/video/p0hsy12y/why-is-only-10-percent-of-the-population-left-handed-,Why is only 10 percent of the population left-handed?,"A new study reveals the role of rare gene variants and randomness in determining left-handedness.
 "
https://www.bbc.com/reel/video/p0hf9c8b/alaska-s-melting-glaciers-that-rip-homes-apart,Alaska's melting glaciers that rip homes apart,Qasa Alom meets a team conducting research on Alaska's changing environment.
https://www.bbc.com/reel/video/p0hjd77r/cape-verde-s-stunning-salt-mines,Cape Verde's stunning salt mines,An intriguing mix of cultures await travellers who are prepared to explore beyond the beaches.
https://www.bbc.com/reel/video/p0hn9cgp/slovenia-s-remote-bedroom-on-top-of-a-snowy-mountain,Slovenia's remote bedroom on top of a snowy mountain,Eva Zu Beck heads to the Slovenian mountains where she vists the country's remote refuges.
https://www.bbc.com/reel/video/p0hlyqxd/sri-lanka-s-healthy-super-fruit-that-saved-lives,Sri Lanka's healthy super fruit that saved lives,Sri Lankans began planting jackfruit trees to gain food self-sufficiency during British rule.
https://www.bbc.com/reel/video/p0hscjtk/slovenia-s-spectacular-snow-sculptures,Slovenia's spectacular snow sculptures,Eva Zu Beck heads to the Slovenian mountains and puts her skills to the test in a snow-castle competition.
https://www.bbc.com/reel/video/p0htrs1d/inside-the-icelandic-plant-turning-co2-into-rocks,Inside the Icelandic plant turning CO2 into rocks,The world's largest direct air capture plant sucks CO2 from the air and deposits it underground.
https://www.bbc.com/reel/video/p0hpt33f/inside-the-largest-private-gothic-palace-in-venice,Inside the largest private gothic palace in Venice,"Discreetly located in a sleepy Venetian square, Palazzo Fortuny surprises whomever ventures in."
https://www.bbc.com/reel/video/p09312qg/why-the-swedes-love-doing-something-that-americans-hate,Why the Swedes love doing something that Americans hate,"Sweden has some of the world's highest taxes, so why is the taxman so popular with the Swedes?"
https://www.bbc.com/reel/video/p0hsxk4n/the-song-that-ended-europe-s-longest-running-fascist-regime,The song that ended Europe's longest running fascist regime,"Fifty years ago, on April 25, 1974, a Eurovision song gave the signal for a military coup."
https://www.bbc.com/reel/video/p0hsknkf/nasa-reveals-giant-lava-lake-on-jupiter-s-volcanic-moon,Nasa reveals giant lava lake on Jupiter's volcanic moon,New research suggests the fiery moon Io has been spewing lava for billions of years.
https://www.bbc.com/news/world-europe-68018536,Paris 2024: How is France preparing for the Olympics and Paralympics?,"Organisers say the Paris Games will be protected by an ""unprecedented security operation""."
https://www.bbc.com/sport/cycling/articles/ce43djql499o,Giro d'Italia: Cofidis' Benjamin Thomas wins stage five as Tadej Pogacar retains lead - BBC Sport,Frenchman Benjamin Thomas takes a surprise victory in Lucca on stage five of the Giro d’Italia as Tadej Pogacar retains his overall lead.
https://www.bbc.com/sport/rugby-league/articles/cz5dxvkznr2o,Sam Hewitt: Huddersfield Giants back-row signs new contract - BBC Sport,Sam Hewitt signs new contract with Huddersfield Giants to keep him at the club until at least 2027.
https://www.bbc.com/sport/videos/cglx423931po,Watch: Glenn Irwin stars in Wednesday's NW200 practice session - BBC Sport,Glenn Irwin sets an unofficial course lap record in posting the fastest speed of the opening Superbike practice session at the North West 200 on Wednesday.
https://www.bbc.com/sport/cricket/articles/clkew2xvdvyo,,
https://www.bbc.com/sport/golf/articles/cl7l9dj5drjo,PGA Tour: Rory McIlroy says golf can learn from NI peace process - BBC Sport,"Rory McIlroy calls for the split world of professional golf to find ""a compromise"" that brings a sense of unity."
https://www.bbc.com/travel/article/20240508-celebrity-chef-alexandre-mazzias-favourite-ways-to-enjoy-marseille-during-the-olympics-and-beyond,Celebrity chef Alexandre Mazzia's favourite ways to enjoy Marseille during the Olympics and beyond,"Michelin-starred chef Alexandre Mazzia will be a torchbearer when the Paris 2024 Olympics kick off in his hometown of Marseille. Here is his guide to the city, from sunsets to seafood."
https://www.bbc.com/future/article/20240501-the-new-zealand-city-with-a-labyrinth-of-underground-caves,The New Zealand city with a labyrinth of underground caves,Auckland is the largest city in New Zealand and beneath it lies an equally sprawling network of lava caves.
https://www.bbc.com/future/article/20240125-cicadas-what-to-expect-from-this-years-rare-dual-brood-emergence,What to expect from this year's rare double brood of cicadas,"Two broods of cicadas have started emerging simultaneously for the first time in 200 years. It's loud, messy and very interesting."
https://www.bbc.com/future/article/20240422-the-megabat-thats-gone-forever,The megabat that's gone forever,The Little Mariana fruit bat slipped into oblivion before scientists even had the chance to learn about its biology or behaviour.
https://www.bbc.com/future/article/20230511-earthrise-the-photo-that-sparked-an-environmental-movement,The 1968 photo that changed the world,"More than 50 years after it was shot, Earthrise continues to be seen as one of the most iconic environmental photographs ever taken."
https://www.bbc.com/reel/video/p0hp5111/listen-to-world-s-first-chat-between-humans-and-whales,Listen to world's first 'chat' between humans and whales,"Scientists had a conversation with Twain, the humpback whale. It's the first ever recorded chat of its kind."
https://www.bbc.com/future/article/20240402-the-turtle-video-that-sparked-a-plastic-straw-revolution,The bloody turtle video that sparked a plastic straw revolution,"Bloody and in pain, when a plastic straw became lodged in the nostril of a turtle, a video showing its removal shook the world – sparking a movement to rid the world of plastic straws"
https://www.bbc.com/reel/video/p0hnvrn4/england-s-largest-gold-nugget-discovered,England's 'largest gold nugget' discovered,A metal detectorist has uncovered something pretty unexpected and highly valuable on farmland in rural England.
https://www.bbc.com/travel/article/20240402-sea-of-stars-maldives-tourist-attraction,How a fictitious 'sea' became a top Maldivian tourist attraction,"The Maldives' famous Sea of Stars is part fact, part fiction – but that just adds to the mystery of one of the country's top tourist attractions"
https://www.bbc.com/travel/article/20240330-a-local-experts-guide-to-seeing-the-most-beautiful-tulips-in-the-netherlands,A local expert's guide to seeing the most beautiful tulips in the Netherlands,"Nienke Panis-Ringersma has made a career out of following the region's famous blooms. Here are her favourite ways to experience the season, from road trips to bulb picking."
https://www.bbc.com/travel/article/20240318-botswanas-women-safari-guides-who-are-navigating-change,Botswana's inspirational women safari guides who are navigating change,A remarkable shift is reshaping the traditional landscape of piloting iconic canoes in one of Africa's most extraordinary places – a role that has long been the domain of men.
https://www.bbc.com/reel/video/p0hjcgw5/photos-from-the-deep-sea-show-exciting-new-species,Photos from the deep sea show 'exciting' new species,Scientists exploring the ocean off the New Zealand coast believe they have discovered 100 new marine species.
https://www.bbc.com/future/article/20240312-the-rewilding-project-bringing-back-an-ancient-breed-of-cattle-to-portugal,The rewilding project bringing back an ancient breed of cattle to Portugal,"The tauros, a specially bred version of the long-extinct auroch cattle, is being introduced to Portugal's Côa Valley."
https://www.bbc.com/travel/article/20240229-the-surprising-us-region-thats-home-to-the-worlds-oldest-forests,The surprising US region that's home to the world's oldest forests,"The discovery of a 385-million-year-old forest in Cairo, NY, has stunned the world – but visitors to the region have been able to see rare fossil forests for more than a century."
https://www.bbc.com/reel/video/p0hf72zm/mesmerising-life-in-the-deep-sea,Mesmerising life in the deep sea,"Explore depths where volcanic fluids meet near-freezing seawater, creating a dynamic clash below."
https://www.bbc.com/reel/video/p0hbr6nx/flirt-date-divorce-the-robust-romantic-lives-of-birds,"Flirt, date, divorce: The robust romantic lives of birds",On Valentine's Day we look at their love lives and reveal unique courtship and the reality of separation.
https://www.bbc.com/reel/video/p0hbnsbt/rare-footage-shows-life-through-the-eyes-of-polar-bears,Rare footage shows life through the eyes of polar bears,Scientists attached cameras to polar bears to learn how they adapt to a warming planet and found worrying trends.
https://www.bbc.com/reel/video/p0hb30zn/photographer-tells-bbc-how-he-captured-polar-bear-photo,Photographer tells BBC how he captured polar bear photo,The poignant image of a snoozing polar bear won the Wildlife Photographer of the Year People's Choice Award.
https://www.bbc.com/reel/video/p0h92qp9/searching-for-gold-in-alaska,Searching for gold in Alaska,Qasa Alom visits Alaska where he searches for gold with a local gold prospector.
https://www.bbc.com/reel/video/p0h715dj/the-monster-volcanoes-hidden-beneath-italy,The monster volcanoes hidden beneath Italy,"You know about Mount Vesuvius, but there's a nearby 'supervolcano' with even more immense scale and power."
https://www.bbc.com/future/article/20240125-a-florida-state-park-reports-a-record-number-of-manatees-gathering-whats-behind-the-convergence,"An unprecedented 1,000 manatees are gathering in Florida this week – but why?","A record number of manatees converged at a Florida state park this week. Experts weigh in on this ""very unusual"" phenomenon."
https://cloud.email.bbc.com/US_Election_Unspun_newsletter_signup?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=uselectionunspun&at_campaign_type=owned ,US Election Unspun,
https://cloud.email.bbc.com/SignUp10_08?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=essentiallist&at_campaign_type=owned,The Essential List,
https://www.bbc.com/news/articles/c72pyz9nj0ro,George building collapse: Trapped South African dad Delvin Safers rescued,Rescue-and-search operations continue for a third day after a building under construction collapsed.
https://www.bbc.com/news/articles/cm540ev5llro,Malaysia offers 'orangutan diplomacy' for palm oil importers,"The great apes are proposed as gifts for palm oil importers, but conservationists voice concerns."
https://www.bbc.com/news/articles/c03dy0w72r6o,Egypt probes shooting of Israeli-Canadian businessman,A group claiming responsibility for the attack says it was in response to Israel's actions in Gaza.
https://www.bbc.com/news/articles/c4n1y9zz8ydo,EU moves to give profits from Russian assets to Ukraine,EU ambassadors have agreed in principle to use the profits from frozen Russian assets to help Ukraine.
https://www.bbc.com/news/world-europe-68976135,Russia ramps up attacks on Ukraine’s power plants,BBC Verify has been tracking Russia's attacks on Ukraine’s energy infrastructure.
https://www.bbc.com/news/world-us-canada-68910211,Accused Canadian serial killer Jeremy Skibicki goes on trial in Winnipeg,Jeremy Skibicki is accused of sexually assaulting and murdering four indigenous women in Winnipeg in 2022.
https://www.bbc.com/news/world-us-canada-68974369,,
https://www.bbc.com/news/world-us-canada-68976244,George Washington University: DC police shut down pro-Palestine campus protest,Students have been inside an encampment for almost two weeks amid pro-Palestinian protests.
https://www.bbc.com/news/world-us-canada-68974398,Donald Trump and Stormy Daniels face off on tense day in court,The star witness recounted her alleged sexual encounter with the ex-president and faced testy questioning from his lawyers.
https://www.bbc.com/news/world-us-canada-68972255,Trump's classified documents trial in Florida indefinitely postponed,The former US president's federal trial in Florida is now unlikely to begin before the 2024 election.
https://www.bbc.com/news/uk-politics-68976494,Prisoners could be released up to 70 days early to ease overcrowding,A scheme aimed at tackling overcrowding in jails in England and Wales is being extended.
https://www.bbc.com/news/uk-politics-68976807,"Who is Natalie Elphicke, the latest Tory MP to defect to Labour?",The MP for Dover and Deal crossed the floor during PMQs but will stand down at the general election.
https://www.bbc.com/news/uk-politics-68979548,The inside story of Tory MP's Natalie Elphicke's defection to Labour,Keir Starmer's allies believe the Dover MP can help win Tory voters but some on the left are uneasy.
https://www.bbc.com/news/uk-68979386,Watch: Prince Harry arrives at St Paul's Invictus Games anniversary service,The Duke of Sussex will give a reading at the thanksgiving service in St Paul's Cathedral celebrating the 10th anniversary of the games.
https://www.bbc.com/news/uk-politics-68976500,Natalie Elphicke: Tory MP defects to Labour with attack on Rishi Sunak,"The MP for Dover says the Conservatives ""have become a byword for incompetence and division""."
https://www.bbc.com/news/articles/cld0rewpy01o,Post Office scandal: Top lawyer denies turning blind eye,A top barrister admitted that the Post Office should have disclosed certain information to subpostmasters. 
https://www.bbc.com/news/business-68972065,Passport e-gates back online after outage causes delays at UK airports,"Long queues built up at airports affected by a Border Force ""technical issue"" at passport control."
https://www.bbc.com/news/articles/cgxwpql2e82o,US revokes licences for sales of some chips to China's Huawei ,The move follows Huawei's release of an AI-enabled computer powered by a chip created by Intel.
https://www.bbc.com/news/articles/c72pqlgqe4jo,TikTok sues to block US law which could ban app,"TikTok said the measure was an ""extraordinary intrusion on free speech rights""."
https://www.bbc.com/news/business-68846176,"Fraud victim's 18-month fight for £80,000 refund","Ahead of new rules coming in designed to better protect fraud victims, one woman tells of her fight to get her money back."
https://www.bbc.com/culture/article/20240508-kingdom-of-the-planet-of-the-apes-review-latest-instalment-is-the-definition-of-generic,Kingdom of the Planet of the Apes review: Latest instalment is 'the definition of generic',"While there are plenty of apes in action in Kingdom of the Planet of the Apes, the latest instalment lacks character development and a decent screenplay."
https://www.bbc.com/news/entertainment-arts-68739398,Kendrick Lamar’s beef with Drake and J Cole explained,A seemingly innocuous lyric has erupted into a flurry of back-and-forth insults between the rappers.
https://www.bbc.com/news/entertainment-arts-68830594,The Gathering: Channel 4 teen drama turns tables on toxic parents,A new Channel 4 series shows the impact smartphone culture has had on parents as well as children.
https://www.bbc.com/culture/article/20240503-salvador-dal-talks-about-his-iconic-very-aggressive-moustache,"Salvador Dalí talks about his iconic, 'very aggressive' moustache",In an exclusive BBC archive interview the Surrealist artist shared the secret behind the most famous moustache in the world.
https://www.bbc.com/news/entertainment-arts-68425861,Eurovision 2024: When and where are the semi-finals and final taking place?,"The 68th Eurovision Contest semi-finals and final are taking place in Malmo, Sweden in May 2024."
https://www.bbc.com/sport/cycling/articles/ce43djql499o,Giro d'Italia: Cofidis' Benjamin Thomas wins stage five as Tadej Pogacar retains lead - BBC Sport,Frenchman Benjamin Thomas takes a surprise victory in Lucca on stage five of the Giro d’Italia as Tadej Pogacar retains his overall lead.
https://www.bbc.com/sport/rugby-league/articles/cz5dxvkznr2o,Sam Hewitt: Huddersfield Giants back-row signs new contract - BBC Sport,Sam Hewitt signs new contract with Huddersfield Giants to keep him at the club until at least 2027.
https://www.bbc.com/sport/cricket/articles/clkew2xvdvyo,Worcestershire to honour Josh Baker with his number on shirts - BBC Sport,Worcestershire will play with Josh Baker's squad number on their shirts for the remainder of the season.
https://www.bbc.com/sport/golf/articles/cl7l9dj5drjo,PGA Tour: Rory McIlroy says golf can learn from NI peace process - BBC Sport,"Rory McIlroy calls for the split world of professional golf to find ""a compromise"" that brings a sense of unity."
https://www.bbc.com/sport/football/articles/c90z2gpk9xyo,Sean Raggett: Portsmouth defender on 'privilege' of Pompey career - BBC Sport,"Defender Sean Raggett, who is leaving League One champions Portsmouth, describes his five years at the club as an ""absolute privilege.”"
https://www.bbc.com/future/article/20240507-the-deep-ocean-photographer-that-captured-a-living-fossil,The deep ocean photographer that captured a 'living fossil',"Scientists are racing to trace deep ocean species before they are lost, with the help of photographers who have a taste for danger."
https://www.bbc.com/future/article/20240503-the-indigenous-women-fighting-mining-in-ecuadors-amazon,The all-female patrol guarding Ecuador's Amazon Rainforest,"The Yuturi Warmi, an Ecuadorian patrol group, vowed to protect their community's land in the Amazon Rainforest from pollution of extractive industries."
https://www.bbc.com/future/article/20240501-cicada-dual-emergence-brings-chaos-to-the-food-chain,Cicada dual emergence brings chaos to the food chain,"When trillions of periodical cicadas emerge in a rare double event, they provide a disruptive feast for other species."
https://www.bbc.com/future/article/20240503-why-you-should-let-insects-eat-your-plants,Why you should let insects eat your plants,"Renegade gardeners across the world are embracing a new philosophy: gardening that prioritises insects, not plants."
https://www.bbc.com/future/article/20240125-cicadas-what-to-expect-from-this-years-rare-dual-brood-emergence,What to expect from this year's rare double brood of cicadas,"Two broods of cicadas have started emerging simultaneously for the first time in 200 years. It's loud, messy and very interesting."
https://www.bbc.com/news/newsbeat-68979452,Shin Megami Tensei 5: JRPG joins Download Festival,"Organisers have described it as a ""unique experience"" to play the game on its launch weekend."
https://www.bbc.com/news/articles/cxe94vpx111o,Ofcom's aim to 'reset the net' to make it safe faces challenges,"Ofcom has taken a major step in setting out plans to protect children online, but hurdles remain."
https://www.bbc.com/news/technology-68976826,Could Ofcom ban social media for under-18s?,"A quick, simple guide to the new social media rules proposed by Ofcom"
https://www.bbc.com/news/technology-68225707,What is the Online Safety Act and how can you keep children safe online?,The government and tech firms are being urged to do more to stop access to unsuitable material.
https://www.bbc.com/news/uk-england-68969349,'AI can help people keep physical jobs for longer',A company is using AI to help people with jobs that are physically demanding stay in work.
https://www.bbc.com/news/articles/c72pd0yep27o,Mum never got over injecting son with infected blood,Kate McDougall gave her son injections to treat his haemophilia which unknowingly led to his HIV infection.
https://www.bbc.com/news/articles/cglvpd6n3d8o,Starliner: Boeing's first crewed space flight postponed,First crewed space flight of Boeing's Starliner was postponed shortly before lift-off due to glitch.
https://www.bbc.com/news/articles/cy9x2je2y9eo,Northampton girl's brain tumour misdiagnosed for years,"Tia Gordon, 11, was given painkillers for tummy bugs and migraines before the tumour was discovered."
https://www.bbc.com/news/business-68880569,How quantum physics could 'revolutionise everything',"From unhackable communication networks to powerful computers, quantum technology promises huge advances."
https://www.bbc.com/news/uk-68951037,"Assisted dying debate terrifying for disabled people, says actress Liz Carr","As legal assisted dying receives more support, the actress expresses deep concern for disability rights."
https://www.bbc.com/travel/article/20240504-guacachile-a-time-honoured-guacamole-lookalike,Guacachile: A time-honoured guacamole lookalike,"Known in Mexico as ""fake guacamole"", guacachile is a silky, delicious sauce made with just four ingredients – not including avocados. Can diners tell the difference?"
https://www.bbc.com/travel/article/20240426-from-ancient-egypt-to-roman-britain-brewers-are-reviving-beers-from-the-past,"From Ancient Egypt to Roman Britain, brewers are reviving beers from the past","Beer archaeologists are peering back millennia to recreate brews from ancient Egypt, Greece and Rome using ancient methods and ingredients."
https://www.bbc.com/reel/video/p0hs7sj4/world-s-first-zero-waste-restaurant-without-a-single-bin,World's first 'zero-waste' restaurant without a single bin,"As part of its mission, Silo uses a nose to tail and root to tip approach to cooking out of respect for nature."
https://www.bbc.com/travel/article/20240421-matzah-ball-soup-a-new-take-on-a-jewish-classic,Matzah ball soup: a new take on a Jewish classic,"To embrace her Jewish heritage and Mexican upbringing, Fany Gerson adds spicy chillies, avocado, coriander and lime to her matzah ball soup – a perfect twist for a Passover Seder."
https://www.bbc.com/travel/article/20240418-the-ingenious-wines-birthed-from-black-volcanic-craters,The ingenious wines birthed from black volcanic craters,"In Spain's Lanzarote Island, conical hollows built into layers of volcanic ash yield wines that have been created from generations of ingenuity and hard work."
https://www.bbc.com/travel/article/20240503-a-j-pop-bands-favourite-live-music-experiences-in-tokyo,A J-pop band's favourite live music experiences in Tokyo,"YOASOBI breaks musical barriers both in their native Japan and overseas. Here's how they enjoy Tokyo's hottest live music, from buskers in Shibuya to concerts at Nippon Budokan."
https://www.bbc.com/travel/article/20240430-a-full-throttle-weekend-guide-to-miami,A full throttle weekend guide to Miami,"Pietro Fittipaldi is racing royalty and the first Fittipaldi heir to be born and raised in Miami. Here are his picks for enjoying his hometown, during F1 season and beyond."
https://www.bbc.com/travel/article/20240427-eat-your-way-through-tokyos-best-sushi,Eat your way through Tokyo's best sushi,"Japanese food author, reviewer and guide Yukari Sakamoto shares her picks of the five best sushi restaurants in the Japanese capital."
https://www.bbc.com/travel/article/20240424-paris-most-authentic-and-delicious-bistros-and-the-best-dishes-they-offer,"Paris's most authentic and delicious bistros, and the best dishes they offer","From classic steak frites at Bistrot Paul Bert to French onion soup at La Poule au Pot, these seven diehard favourites will never go out of fashion."
https://www.bbc.com/travel/article/20240419-an-insiders-guide-to-the-best-cheesesteaks-in-philadelphia,An insider's guide to the best cheesesteaks in Philadelphia,"Jim Pappas of the Philadelphia Cheesesteak Challenge shares his top spots in town for the world-famous sandwich, from the original Pat's King of Steaks to locals-only Café Carmela."
https://www.bbc.com/,"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and US news, sports, business, climate, innovation, culture and much more."
https://www.bbc.com/,"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and US news, sports, business, climate, innovation, culture and much more."
https://www.bbc.com/news,Home - BBC News,"Visit BBC News for up-to-the-minute news, breaking news, video, audio and feature stories. BBC News provides trusted World and UK news as well as local and regional perspectives. Also entertainment, business, science, technology and health news."
https://www.bbc.com/sport,"BBC Sport - Scores, Fixtures, News - Live Sport","Sports news and live sports coverage including scores, results, video, audio and analysis on Football, F1, Cricket, Rugby Union and all other UK sports."
https://www.bbc.com/business,"BBC Business | Economy, Tech, AI, Work, Personal Finance, Market news","BBC Business brings you the latest in Business news and coverage from around the world, including tech, personal finance, companies, employment, the economy and more"
https://www.bbc.com/innovation,"BBC Innovation | Technology, Health, Environment, AI","BBC Innovation brings you the latest in Technology news and coverage from around the world, including health, environment, AI, and more"
https://www.bbc.com/culture,"BBC Culture | Arts, Film & TV, Reviews, Books, Music, Style","BBC Culture brings you the latest in Arts and Culture news and coverage from around the world, including film and TV reviews, books, art, music, style and more"
